time,step-size,{FollowingAlgorithm}.FollowingAlgorithmInstance.accel,{FollowingCar}.FollowingCarInstance.speed,{FollowingCar}.FollowingCarInstance.x,{LeadingCar}.LeadingCarInstance.accel,{LeadingCar}.LeadingCarInstance.speed,{LeadingCar}.LeadingCarInstance.x
0.0,0.0,0.0,5.0,0.0,-0.01,5.0,20.0
0.01,0.01,0.43400001525878906,5.0,0.05,-0.006230095016944524,4.9999,20.05
0.02,0.01,0.43997177481651306,5.004340000152588,0.1,-0.0024602272413292593,4.999837699049831,20.099999
0.03,0.01,0.4433620870113373,5.008739717900753,0.15004340000152588,0.0013095661197728061,4.999813096777418,20.1499973769905
0.04,0.01,0.44673508405685425,5.013173338770867,0.20013079718053342,0.005079247860023128,4.999826192438616,20.199995507958274
0.05,0.01,0.45010632276535034,5.017640689611435,0.2502625305682421,0.008848780774184809,4.999876984917216,20.24999376988266
0.060000000000000005,0.01,0.453475683927536,5.022141752839088,0.30043893746435646,0.01261812765848981,4.999965472724957,20.299992539731832
0.07,0.01,0.45684289932250977,5.026676509678364,0.35066035499274734,0.01638725131100613,5.000091654001542,20.34999219445908
0.08,0.01,0.4602084755897522,5.0312449386715885,0.40092712008953096,0.02015611453200497,5.000255526514652,20.399993110999095
0.09,0.01,0.46357235312461853,5.035847023427486,0.4512395694762468,0.0239246801243279,5.0004570876599725,20.44999566626424
0.09999999999999999,0.01,0.46693363785743713,5.040482746958732,0.5015980397105216,0.02769291089375394,5.000696334461216,20.50000023714084
0.10999999999999999,0.01,0.4702930152416229,5.045152083337307,0.5520028671801089,0.03146076964936671,5.000973263570153,20.55000720048545
0.11999999999999998,0.01,0.4736503064632416,5.049855013489723,0.602454388013482,0.03522821920392144,5.001287871266647,20.60001693312115
0.12999999999999998,0.01,0.4770054221153259,5.054591516554355,0.6529529381483792,0.038995222374211984,5.001640153458686,20.650029811833818
0.13999999999999999,0.01,0.4803586006164551,5.059361570775509,0.7034988533139228,0.04276174198143788,5.002030105682428,20.700046213368406
0.15,0.01,0.4837091565132141,5.064165156781673,0.7540924690216779,0.04652774085157119,5.002457723102242,20.75006651442523
0.16,0.01,0.48705753684043884,5.069002248346806,0.8047341205894947,0.05029318181572346,5.002923000510758,20.800091091656252
0.17,0.01,0.49040380120277405,5.0738728237152095,0.8554241430729628,0.05405802771051257,5.0034259323289145,20.85012032166136
0.18000000000000002,0.01,0.4937472641468048,5.0787768617272375,0.9061628713101149,0.05782224137842943,5.00396651260602,20.90015458098465
0.19000000000000003,0.01,0.49708855152130127,5.083714334368706,0.9569506399273873,0.061585785668204836,5.004544735019804,20.950194246110712
0.20000000000000004,0.01,0.50042724609375,5.088685219883919,1.0077877832710744,0.06534862343517606,5.005160592876487,21.00023969346091
0.21000000000000005,0.01,0.5037640333175659,5.093689492344857,1.0586746354699137,0.06911071754165345,5.005814079110839,21.050291299389674
0.22000000000000006,0.01,0.5070974826812744,5.098727132678032,1.1096115303933622,0.07287203085728697,5.0065051862862555,21.100349440180782
0.23000000000000007,0.01,0.5104283094406128,5.103798107504845,1.1605988017201425,0.07663252625943273,5.007233906594829,21.150414492043645
0.24000000000000007,0.01,0.5137572884559631,5.108902390599251,1.211636782795191,0.08039216663351931,5.008000231857423,21.200486831109593
0.25000000000000006,0.01,0.517082691192627,5.114039963483811,1.2627258067011835,0.08415091487341395,5.008804153523759,21.250566833428167
0.26000000000000006,0.01,0.5204057693481445,5.119210790395737,1.3138662063360216,0.08790873388178909,5.009645662672493,21.300654874963403
0.2700000000000001,0.01,0.5237259268760681,5.124414848089218,1.365058314239979,0.09166558657048816,5.010524750011311,21.35075133159013
0.2800000000000001,0.01,0.5270432233810425,5.129652107357979,1.4163024627208713,0.09542143586089183,5.011441405877016,21.40085657909024
0.2900000000000001,0.01,0.5303577184677124,5.1349225395917895,1.4675989837944512,0.09917624468428393,5.012395620235625,21.450970993149014
0.3000000000000001,0.01,0.5336691737174988,5.140226116776467,1.5189482091903692,0.10292997598221722,5.013387382682468,21.50109494935137
0.3100000000000001,0.01,0.536978006362915,5.145562808513642,1.570350470358134,0.10668259270687923,5.01441668244229,21.551228823178192
0.3200000000000001,0.01,0.5402836799621582,5.1509325885772705,1.6218060984432703,0.1104340578214579,5.015483508369359,21.601372990002616
0.3300000000000001,0.01,0.543586015701294,5.156335425376892,1.6733154243290431,0.11418433430050708,5.016587848947573,21.65152782508631
0.34000000000000014,0.01,0.5468854904174805,5.161771285533905,1.7248787785828121,0.11793338513031194,5.017729692290578,21.701693703575785
0.35000000000000014,0.01,0.5501819849014282,5.167240140438079,1.7764964914381511,0.12168117330925436,5.018909026141881,21.751871000498692
0.36000000000000015,0.01,0.5534749031066895,5.172741960287094,1.828168892842532,0.12542766184817805,5.020125837874974,21.80206009076011
0.37000000000000016,0.01,0.5567647814750671,5.178276709318161,1.879896312445403,0.12917281377075368,5.021380114493456,21.85226134913886
0.38000000000000017,0.01,0.5600513815879822,5.183844357132911,1.9316790795385845,0.13291659211384374,5.022671842631164,21.902475150283795
0.3900000000000002,0.01,0.563334584236145,5.189444870948791,1.9835175231099136,0.13665895992786736,5.024001008552302,21.952701868710108
0.4000000000000002,0.01,0.5666146278381348,5.195078216791153,2.0354119718194017,0.14039988027716516,5.025367598151581,22.00294187879563
0.4100000000000002,0.01,0.569891095161438,5.200744363069534,2.087362753987313,0.1441393162403635,5.026771596954353,22.053195554777147
0.4200000000000002,0.01,0.5731644034385681,5.206443274021148,2.1393701976180086,0.14787723091073907,5.0282129901167565,22.10346327074669
0.4300000000000002,0.01,0.5764338970184326,5.212174918055534,2.19143463035822,0.15161358739658318,5.0296917624258635,22.153745400647857
0.4400000000000002,0.01,0.5796998143196106,5.217939257025718,2.2435563795387754,0.15534834882156576,5.031207898299829,22.204042318272116
0.45000000000000023,0.01,0.5829622745513916,5.223736255168914,2.295735772109033,0.15908147832509925,5.032761381788045,22.254354397255113
0.46000000000000024,0.01,0.5862212181091309,5.229565877914428,2.3479731346607218,0.1628129390627027,5.034352196571296,22.304682011072995
0.47000000000000025,0.01,0.5894762277603149,5.235428090095519,2.4002687934398663,0.16654269420636494,5.035980325961924,22.355025533038706
0.48000000000000026,0.01,0.5927279591560364,5.241322852373123,2.4526230743408215,0.17027070694490856,5.0376457529039875,22.405385336298327
0.49000000000000027,0.01,0.5959754586219788,5.247250131964683,2.5050363028645526,0.17399694048435285,5.039348459973437,22.455761793827367
0.5000000000000002,0.01,0.599219560623169,5.253209886550903,2.557508804184199,0.17772135804827713,5.04108842937828,22.5061552784271
0.5100000000000002,0.01,0.6024594902992249,5.259202082157135,2.610040903049708,0.18144392287818364,5.042865642958763,22.556566162720884
0.5200000000000002,0.01,0.6056958436965942,5.265226677060127,2.6626329238712794,0.1851645982338604,5.044680082187544,22.606994819150472
0.5300000000000002,0.01,0.6089279651641846,5.271283635497094,2.7152851906418807,0.1888833473937437,5.046531728169883,22.65744161997235
0.5400000000000003,0.01,0.6121563911437988,5.277372915148735,2.767998026996852,0.19260013365528073,5.0484205616438205,22.707906937254048
0.5500000000000003,0.01,0.615380585193634,5.283494479060173,2.820771756148339,0.19631492033529152,5.050346562980374,22.758391142870487
0.5600000000000003,0.01,0.6186006665229797,5.28964828491211,2.8736067009389408,0.20002767077033132,5.052309712183726,22.80889460850029
