time,step-size,{FollowingAlgorithm}.FollowingAlgorithmInstance.accel,{FollowingCar}.FollowingCarInstance.speed,{FollowingCar}.FollowingCarInstance.x,{LeadingCar}.LeadingCarInstance.accel,{LeadingCar}.LeadingCarInstance.speed,{LeadingCar}.LeadingCarInstance.x
0.0,0.0,0.0,0.0,0.0,-0.01,5.0,5.0
0.01,0.01,1.5899999141693115,0.0,0.0,-0.006230095016944524,4.9999,5.05
0.02,0.01,1.5957298278808594,0.015899999141693117,0.0,-0.0024602272413292593,4.999837699049831,5.0999989999999995
0.03,0.01,1.5951147079467773,0.03185729742050171,1.5899999141693114E-4,0.0013095661197728061,4.999813096777418,5.149997376990497
0.04,0.01,1.5944852828979492,0.04780844449996949,4.775729656219483E-4,0.005079247860023128,4.999826192438616,5.199995507958271
0.05,0.01,1.5938669443130493,0.06375329732894898,9.556574106216432E-4,0.008848780774184809,4.999876984917216,5.249993769882657
0.060000000000000005,0.01,1.5932599306106567,0.07969196677207947,0.001593190383911133,0.01261812765848981,4.999965472724957,5.2999925397318295
0.07,0.01,1.5926637649536133,0.09562456607818604,0.002390110051631928,0.01638725131100613,5.000091654001542,5.349992194459079
0.08,0.01,1.5920782089233398,0.11155120372772216,0.0033463557124137878,0.02015611453200497,5.000255526514652,5.399993110999095
0.09,0.01,1.5915037393569946,0.12747198581695554,0.0044618677496910085,0.0239246801243279,5.0004570876599725,5.4499956662642415
0.09999999999999999,0.01,1.5909403562545776,0.1433870232105255,0.0057365876078605636,0.02769291089375394,5.000696334461216,5.500000237140841
0.10999999999999999,0.01,1.5903873443603516,0.15929642677307126,0.007170457839965817,0.03146076964936671,5.000973263570153,5.550007200485453
0.11999999999999998,0.01,1.5898449420928955,0.17520030021667476,0.008763422107696529,0.03522821920392144,5.001287871266647,5.600016933121155
0.12999999999999998,0.01,1.5893133878707886,0.1910987496376037,0.010515425109863275,0.038995222374211984,5.001640153458686,5.6500298118338215
0.13999999999999999,0.01,1.5887925624847412,0.2069918835163116,0.012426412606239313,0.04276174198143788,5.002030105682428,5.700046213368409
0.15,0.01,1.5882818698883057,0.222879809141159,0.014496331441402431,0.04652774085157119,5.002457723102242,5.750066514425233
0.16,0.01,1.5877817869186401,0.2387626278400421,0.016725129532814024,0.05029318181572346,5.002923000510758,5.800091091656256
0.17,0.01,1.587291955947876,0.2546404457092285,0.01911275581121445,0.05405802771051257,5.0034259323289145,5.850120321661364
0.18000000000000002,0.01,1.5868124961853027,0.2705133652687073,0.021659160268306735,0.05782224137842943,5.00396651260602,5.900154580984653
0.19000000000000003,0.01,1.5863431692123413,0.2863814902305603,0.02436429392099381,0.061585785668204836,5.004544735019804,5.950194246110713
0.20000000000000004,0.01,1.5858845710754395,0.30224492192268376,0.027228108823299416,0.06534862343517606,5.005160592876487,6.000239693460911
0.21000000000000005,0.01,1.585435390472412,0.3181037676334382,0.030250558042526257,0.06911071754165345,5.005814079110839,6.050291299389675
0.22000000000000006,0.01,1.5849967002868652,0.3339581215381623,0.03343159571886064,0.07287203085728697,5.0065051862862555,6.100349440180784
0.23000000000000007,0.01,1.584567666053772,0.34980808854103096,0.03677117693424226,0.07663252625943273,5.007233906594829,6.150414492043646
0.24000000000000007,0.01,1.584148645401001,0.36565376520156867,0.04026925781965258,0.08039216663351931,5.008000231857423,6.200486831109595
0.25000000000000006,0.01,1.5837393999099731,0.3814952516555786,0.04392579547166826,0.08415091487341395,5.008804153523759,6.250566833428169
0.26000000000000006,0.01,1.583340048789978,0.39733264565467835,0.047740747988224044,0.08790873388178909,5.009645662672493,6.300654874963407
0.2700000000000001,0.01,1.582950472831726,0.4131660461425781,0.05171407444477083,0.09166558657048816,5.010524750011311,6.350751331590132
0.2800000000000001,0.01,1.5825705528259277,0.4289955508708954,0.05584573490619661,0.09542143586089183,5.011441405877016,6.400856579090245
0.2900000000000001,0.01,1.582200050354004,0.4448212563991547,0.06013569041490557,0.09917624468428393,5.012395620235625,6.450970993149015
0.3000000000000001,0.01,1.5818393230438232,0.46064325690269475,0.06458390297889711,0.10292997598221722,5.013387382682468,6.501094949351372
0.3100000000000001,0.01,1.5814881324768066,0.476461650133133,0.06919033554792407,0.10668259270687923,5.01441668244229,6.551228823178197
0.3200000000000001,0.01,1.581146240234375,0.4922765314579011,0.07395495204925541,0.1104340578214579,5.015483508369359,6.60137299000262
0.3300000000000001,0.01,1.5808135271072388,0.5080879938602448,0.07887771736383442,0.11418433430050708,5.016587848947573,6.651527825086314
0.34000000000000014,0.01,1.580490231513977,0.5238961291313172,0.08395859730243688,0.11793338513031194,5.017729692290578,6.701693703575789
0.35000000000000014,0.01,1.5801762342453003,0.539701031446457,0.08919755859375006,0.12168117330925436,5.018909026141881,6.751871000498695
0.36000000000000015,0.01,1.579871416091919,0.55550279378891,0.09459456890821463,0.12542766184817805,5.020125837874974,6.802060090760114
0.37000000000000016,0.01,1.579575538635254,0.5713015079498291,0.10014959684610374,0.12917281377075368,5.021380114493456,6.852261349138864
0.38000000000000017,0.01,1.5792887210845947,0.5870972633361817,0.10586261192560203,0.13291659211384374,5.022671842631164,6.902475150283799
0.3900000000000002,0.01,1.5790109634399414,0.6028901505470277,0.11173358455896386,0.13665895992786736,5.024001008552302,6.95270186871011
0.4000000000000002,0.01,1.578742265701294,0.6186802601814271,0.11776248606443414,0.14039988027716516,5.025367598151581,7.0029418787956335
0.4100000000000002,0.01,1.5784821510314941,0.63446768283844,0.12394928866624841,0.1441393162403635,5.026771596954353,7.053195554777149
